Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message
23.999435,1324,,,,-0.041015625,0.087890625,-1.0078125,0.040110951,-0.222728696,15.35750198,1.711705872,4018,0,26.28752632,16.87592072,64.19744676,0.013198017,0.00847279,0.7421875,,
24.03096,1324,,,,-0.0625,-0.013671875,-1.0234375,0.040046783,-0.222574009,15.35822392,1.696650573,4017,0,26.05753941,16.84607685,64.64953034,0.013212216,0.008541636,0.73828125,24.125,
24.060635,1324,,,,-0.05078125,0.0546875,-0.923828125,0.039918476,-0.222505792,15.3577795,1.702075907,4016,0,26.14010648,16.78990667,64.23044483,0.013252354,0.008512046,0.736328125,,
24.09039,1324,,,,0,0.0703125,-1.001953125,0.040143801,-0.222235884,15.35960102,1.7305047,4018,0,26.57986176,16.89229673,63.55298941,0.013156049,0.008361062,0.73828125,,
24.122315,1324,,,,0.0625,0.048828125,-0.99609375,0.04009166,-0.222413184,15.35720253,1.697789856,4015,0,26.07330268,16.85654829,64.65060641,0.013194468,0.008530303,0.740234375,,
24.152425,1324,,,,-0.1328125,0.037109375,-1.025390625,0.040145377,-0.221991766,15.35822201,1.725947448,4016,0,26.50748408,16.88256267,63.68979651,0.013149175,0.008374683,0.7421875,,
24.185905,1324,,,,-0.05078125,0.0546875,-1.04296875,0.040003293,-0.221437574,15.35672855,1.712926575,4015,0,26.30494845,16.82087078,63.94565195,0.013164454,0.008418096,0.74609375,,
24.21709,1324,,,,-0.125,0.17578125,-0.96484375,0.039963369,-0.223230123,15.35720062,1.715367981,4016,0,26.34325023,16.80839596,63.80532323,0.01328087,0.008473902,0.75390625,,
24.247075,1324,,,,-0.134765625,0.037109375,-1.01171875,0.039861361,-0.223375872,15.3560009,1.696325013,4015,0,26.04876842,16.76161392,64.34704955,0.013326633,0.008575295,0.755859375,,
24.276265,1324,,,,-0.041015625,0.0859375,-1.072265625,0.039682123,-0.222772146,15.35560131,1.7226922,4014,0,26.45297461,16.68092756,63.05879701,0.013354902,0.00842144,0.7578125,,
24.309695,1324,,,,0.041015625,-0.056640625,-1.017578125,0.03991355,-0.223074359,15.35680103,1.715367981,4017,0,26.34256479,16.78817543,63.73022355,0.013287588,0.00846821,0.76171875,,
24.34369,1324,,,,0.087890625,0.021484375,-0.916015625,0.040167931,-0.223870515,15.35680103,1.715856263,4017,0,26.35006323,16.89879529,64.13189656,0.01324772,0.008496014,0.76953125,,
24.37753,1343,,,,-0.11328125,-0.013671875,-1.0078125,0.04005457,-0.224724066,15.35766697,1.736526796,4020,0,26.66900021,16.86042538,63.22106284,0.013328493,0.008426415,0.76953125,,
24.40711,1343,,,,0.052734375,-0.044921875,-0.98046875,0.040220569,-0.225755671,15.3552742,1.715589949,4020,0,26.34335408,16.92998952,64.26664375,0.013334661,0.008569739,0.771484375,,
24.44077,1336,,,,-0.04296875,0.078125,-0.98046875,0.040092978,-0.226111725,15.35155582,1.982023784,4024,0,30.42714877,16.89681038,55.53202015,0.013381918,0.007431249,0.771484375,,
24.476445,1330,,,,0.11328125,-0.037109375,-0.970703125,0.043130105,-0.226182096,15.34800243,2.091751524,4062,0,32.10420749,18.34416911,57.13945475,0.012329918,0.007045248,0.767578125,,
24.516165,1324,,,,0.0078125,0.021484375,-1.0703125,0.047711266,-0.231470795,15.35163879,1.910014697,4094,0,29.32185573,20.45573425,69.76275457,0.011315692,0.007894139,0.759765625,,
24.5507,1324,,,,-0.0234375,0.0390625,-0.970703125,0.043870782,-0.235997043,15.35477066,1.774525114,4113,0,27.24742616,18.89686353,69.35283877,0.012488689,0.00866126,0.75390625,,
24.587965,1324,,,,0.09765625,-0.013671875,-1.0625,0.040480896,-0.236722127,15.36000061,1.666761824,4105,0,25.60146263,17.40195902,67.97251888,0.013603188,0.00924643,0.751953125,,
24.625315,1324,,,,-0.080078125,0.07421875,-0.92578125,0.038151769,-0.235406939,15.3612318,1.648698756,3831,0,25.32604376,15.3045838,60.43021936,0.015381466,0.009295054,0.75,,
24.661895,1324,,,,0.125,0.02734375,-1.078125,0.037738756,-0.231355897,15.35966778,1.69136078,3994,0,25.97873968,15.78524013,60.76214752,0.01465647,0.008905586,0.74609375,,
24.704925,1324,,,,-0.115234375,0.205078125,-1.00390625,0.038617053,-0.228792337,15.35800171,1.711705872,4025,0,26.28838171,16.27589427,61.9128802,0.014057128,0.008703173,0.748046875,,
24.743995,1324,,,,0.033203125,-0.05078125,-0.984375,0.039782346,-0.226224469,15.35771656,1.669678756,4031,0,25.64245308,16.79484834,65.49626235,0.013469873,0.008822263,0.7578125,,
24.77389,1324,,,,0.0625,0.009765625,-1.08203125,0.039761865,-0.225853662,15.35723305,1.702409693,4030,0,26.1443024,16.78110532,64.18647194,0.013458807,0.008638734,0.763671875,,
24.805375,1318,,,,0.009765625,0.06640625,-0.923828125,0.039856412,-0.224251336,15.35511112,1.725947448,4027,0,26.50211486,16.80779514,63.42058071,0.013342103,0.008461639,0.7734375,,
24.83718,1318,,,,0.009765625,0.111328125,-0.986328125,0.039699562,-0.223511553,15.35891056,1.68673689,4026,0,25.90644104,16.73708303,64.60587546,0.013354272,0.008627644,0.779296875,,
24.871315,1318,,,,-0.052734375,0.052734375,-0.953125,0.039157923,-0.222402416,15.36133289,1.589228698,4016,0,24.41267108,16.47005917,67.46520738,0.013503438,0.009110122,0.783203125,,
24.903385,1318,,,,-0.087890625,0.052734375,-0.90625,0.037682637,-0.222220054,15.36000061,1.583043763,4004,0,24.31555316,15.80110437,64.9835283,0.014063577,0.009139009,0.791015625,,
24.93518,1318,,,,-0.03125,0.134765625,-1.0234375,0.037180215,-0.219937547,15.36400032,1.613642761,3991,0,24.79200789,15.53942094,62.67915453,0.014153523,0.008871308,0.796875,24.125,
24.970315,1311,,,,0.115234375,-0.140625,-0.955078125,0.0376156,-0.217926402,15.36044502,1.60930247,3983,0,24.71960211,15.68981558,63.47114936,0.013889673,0.008815935,0.796875,,
25.00301,1311,,,,0.04296875,0.044921875,-1.1015625,0.037994539,-0.218010395,15.36000061,1.646786639,3976,0,25.29464377,15.81869155,62.53771231,0.013781822,0.008618836,0.794921875,,
25.038135,1299,,,,-0.177734375,0.0546875,-0.99609375,0.038234266,-0.216184788,15.36181927,1.569993326,3973,0,24.11795372,15.90611352,65.95133943,0.013591302,0.008963646,0.791015625,,
25.06978,1299,,,,0.0078125,0.01171875,-1.015625,0.037011845,-0.216684438,15.36181736,1.474556514,3956,0,22.65186786,15.33402459,67.69430533,0.014130957,0.009565853,0.80078125,,
25.10953,1299,,,,-0.009765625,0.08203125,-1.033203125,0.035505976,-0.214946431,15.36581802,1.322301575,3936,0,20.31824537,14.63618848,72.03470681,0.014685957,0.010578986,0.802734375,,
25.144605,1299,,,,0.0859375,0.021484375,-1.00390625,0.033471791,-0.211138053,15.36769199,1.310657927,3893,0,20.14178733,13.6456649,67.74803386,0.015472903,0.010482588,0.8046875,,
25.17525,1299,,,,-0.1875,0.044921875,-0.96484375,0.031287057,-0.204496854,15.36399937,1.357295104,3851,0,20.85348112,12.61842248,60.50990915,0.016206214,0.009806365,0.810546875,,
25.22437,1299,,,,0.03515625,0.01953125,-0.9453125,0.032459363,-0.202028755,15.36622238,1.346173116,3841,0,20.68559547,13.05639074,63.11827358,0.015473553,0.00976664,0.822265625,,
25.26196,1292,,,,0.048828125,0.05859375,-1.029296875,0.033365269,-0.200487808,15.36574936,1.380284973,3814,0,21.20911295,13.32589472,62.83098567,0.015044979,0.009452909,0.8359375,,
25.301475,1292,,,,0.125,-0.0234375,-1.125,0.033892397,-0.199483824,15.36523056,1.416953036,3796,0,21.77181009,13.47265277,61.88117898,0.014806574,0.009162482,0.861328125,,
25.33819,1292,,,,-0.1875,0.107421875,-0.927734375,0.034502931,-0.197674046,15.36707687,1.284365841,3783,0,19.73694862,13.67027625,69.26235921,0.014460135,0.010015431,0.876953125,,
25.384975,1292,,,,0.21875,-0.08984375,-1.080078125,0.03232334,-0.197850647,15.36727238,1.28368301,3771,0,19.72670647,12.76424816,64.70541944,0.015500376,0.010029583,0.88671875,,
25.41483,1292,,,,-0.158203125,0.021484375,-0.953125,0.032257208,-0.193360257,15.36649895,1.302465149,3742,0,20.01432935,12.63976464,63.15357571,0.015297774,0.009661091,0.89453125,,
25.44524,1292,,,,-0.01953125,0.03125,-0.94921875,0.032677564,-0.191303508,15.36600018,1.327184388,3730,0,20.39351553,12.76559388,62.59633786,0.014985868,0.009380605,0.896484375,,
25.47532,1292,,,,0.14453125,-0.16796875,-1.029296875,0.033406072,-0.19118721,15.36800098,1.320836731,3723,0,20.29862019,13.02236554,64.15394456,0.01468145,0.009418729,0.89453125,,
25.505995,1292,,,,-0.087890625,0.046875,-0.904296875,0.033267542,-0.19135735,15.3653326,1.313078472,3718,0,20.17588745,12.95301284,64.20046142,0.014773192,0.009484458,0.89453125,,
25.53789,1292,,,,0.0625,-0.037109375,-1.021484375,0.033036319,-0.19038244,15.36680126,1.329625794,3715,0,20.43209533,12.85154358,62.89880393,0.014813975,0.009317813,0.888671875,,
25.568185,1292,,,,-0.01953125,-0.03125,-1.013671875,0.033465985,-0.188418675,15.36639977,1.432653138,3715,0,22.01472084,13.01880836,59.13683148,0.014472805,0.008558758,0.8828125,,
25.60036,1292,,,,-0.009765625,0,-1.1171875,0.03473741,-0.191144137,15.36727238,1.323633262,3717,0,20.34063286,13.51977264,66.46682395,0.014138118,0.009397158,0.876953125,,
25.630955,1292,,,,0.017578125,0.0625,-1.041015625,0.03404454,-0.1879481,15.36755753,1.326641866,3717,0,20.38724519,13.25289799,65.00583019,0.01418166,0.009218906,0.876953125,,
25.660525,1292,,,,-0.05078125,0.1875,-0.947265625,0.033605963,-0.189657409,15.36690903,1.322301575,3714,0,20.31968801,13.07121885,64.32785212,0.014509543,0.009333677,0.87890625,,
25.69281,1292,,,,-0.1875,0.193359375,-1.041015625,0.033592485,-0.190196525,15.36622238,1.335322448,3712,0,20.51886169,13.05645917,63.63149849,0.014567236,0.009269351,0.8828125,,
25.724925,1292,,,,0.09765625,-0.134765625,-0.95703125,0.033621214,-0.189018471,15.36545467,1.325408765,3711,0,20.36550831,13.06448281,64.15004534,0.014468117,0.009281304,0.8828125,,
25.754945,1292,,,,-0.17578125,0.083984375,-0.947265625,0.033510219,-0.191223823,15.36560059,1.356481263,3708,0,20.84314928,13.01195392,62.42796493,0.014696011,0.009174421,0.8828125,,
25.78429,1292,,,,-0.01953125,0.01953125,-0.896484375,0.033812171,-0.188938085,15.36355591,1.3320672,3707,0,20.4652889,13.12456967,64.13087902,0.014395755,0.009232124,0.8828125,,
25.816415,1292,,,,-0.0625,-0.041015625,-1.11328125,0.033927051,-0.189583808,15.36699963,1.363805481,3708,0,20.95759832,13.17299132,62.85544327,0.014391857,0.009046066,0.880859375,,
25.848735,1292,,,,-0.103515625,-0.0703125,-0.943359375,0.034216026,-0.188963176,15.36888981,1.344002911,3710,0,20.65583264,13.29202908,64.35000373,0.014216278,0.009148175,0.880859375,24.125,
25.879265,1292,,,,0.134765625,-0.01171875,-1.0390625,0.034142767,-0.188004095,15.36560059,1.360387513,3711,0,20.90317116,13.2692633,63.47966633,0.01416839,0.008994047,0.876953125,,
25.911985,1286,,,,-0.125,0.138671875,-0.9140625,0.034197005,-0.189526036,15.36680126,1.342809388,3714,0,20.63468499,13.29981314,64.45367666,0.014250278,0.009184828,0.876953125,,
25.945855,1286,,,,0.103515625,-0.064453125,-1.080078125,0.03411523,-0.188669577,15.36760139,1.357457825,3716,0,20.86087077,13.27629808,63.64210886,0.014211008,0.009044185,0.873046875,,
25.97927,1274,,,,-0.150390625,0.015625,-0.962890625,0.033861725,-0.189643733,15.37054539,1.308984825,3715,0,20.11981066,13.17285364,65.4720557,0.014396557,0.009425722,0.865234375,,
26.014905,1267,,,,-0.025390625,0.0703125,-0.953125,0.033070438,-0.188973244,15.36909199,1.2210942,3704,0,18.76710908,12.82701661,68.34838845,0.014732439,0.010069385,0.859375,,
26.050015,1261,,,,-0.0078125,-0.05859375,-1.046875,0.030987182,-0.188185703,15.37500286,1.085078308,3686,0,16.68308208,11.9611975,71.69656927,0.015733015,0.011280032,0.857421875,,
26.08177,1255,,,,-0.025390625,0.11328125,-1.005859375,0.028542765,-0.185981805,15.37854671,0.972070762,3642,0,14.94903562,10.88539716,72.81671833,0.01708544,0.012441057,0.85546875,,
26.117295,1248,,,,0.025390625,0.08984375,-0.97265625,0.025679488,-0.180510044,15.38036537,0.936115512,3587,0,14.3977986,9.646076493,66.99688445,0.018713313,0.012537336,0.849609375,,
26.15088,1248,,,,-0.0078125,-0.091796875,-0.90234375,0.024340779,-0.17561622,15.38363743,0.851776012,3527,0,13.10341334,8.990062741,68.60855645,0.019534482,0.013402326,0.83984375,,
26.19034,1236,,,,0.052734375,0.046875,-0.990234375,0.022545204,-0.167841493,15.38472843,0.794513949,3473,0,12.22338134,8.20014528,67.08573552,0.020468112,0.013731184,0.833984375,,
26.230135,1223,,,,0.0859375,-0.001953125,-1.044921875,0.020956847,-0.163569162,15.38246346,0.793830999,3422,0,12.21107634,7.508952223,61.49295948,0.021783221,0.013395147,0.8359375,,
26.26651,1223,,,,-0.1328125,0.0390625,-0.958984375,0.02138505,-0.152643087,15.38646126,0.72096444,3352,0,11.09309143,7.506589118,67.66904579,0.020334547,0.013760194,0.841796875,,
26.30778,1217,,,,0.017578125,0.013671875,-0.986328125,0.020205247,-0.151334359,15.38666821,0.604121217,3294,0,9.295412716,6.970246881,74.98587845,0.021711478,0.016280542,0.841796875,,
26.354005,1217,,,,-0.095703125,0.06640625,-1.015625,0.016564306,-0.140484954,15.39057064,0.559885272,3232,0,8.616953828,5.605873743,65.05632797,0.025060314,0.01630332,0.837890625,,
26.39537,1211,,,,0.08984375,0.0234375,-1.015625,0.015591299,-0.13232219,15.38853359,0.593134889,3155,0,9.127476157,5.150643193,56.43009201,0.025690421,0.014497128,0.82421875,,
26.42775,1204,,,,-0.0234375,-0.015625,-1.00390625,0.016749814,-0.125687129,15.38942814,0.584299334,3050,0,8.992032618,5.349738801,59.49421035,0.023494068,0.01397761,0.796875,,
26.457915,1204,,,,-0.052734375,0.044921875,-0.96875,0.016880418,-0.121632479,15.38680077,0.569371888,2998,0,8.760811796,5.298989935,60.48514749,0.022953899,0.0138837,0.771484375,,
26.49127,1204,,,,0.03125,-0.0078125,-1.0234375,0.016964958,-0.118113392,15.38920021,0.547887513,2959,0,8.431550624,5.256131571,62.33884852,0.022471544,0.014008502,0.75390625,,
26.52619,1204,,,,0,0.033203125,-0.958984375,0.016096639,-0.11666613,15.39127254,0.500213512,2917,0,7.698922498,4.91730032,63.86998078,0.023725647,0.015153566,0.728515625,,
26.55672,1204,,,,-0.0078125,0.025390625,-1.017578125,0.015098607,-0.110891457,15.38909054,0.527734825,2877,0,8.121358995,4.548226394,56.0032674,0.024381253,0.013654298,0.703125,,
26.587075,1204,,,,0.041015625,0.01953125,-1.0546875,0.015778389,-0.109637648,15.38879967,0.5508172,2841,0,8.476415545,4.694233832,55.37993986,0.023355813,0.012934435,0.681640625,,
26.61937,1204,,,,-0.009765625,0.0546875,-0.9765625,0.01668804,-0.105876274,15.3900013,0.579137513,2819,0,8.912927069,4.925521679,55.2626723,0.021495444,0.011878957,0.66015625,,
26.64959,1204,,,,-0.0078125,0.0546875,-0.970703125,0.017614569,-0.104201423,15.39127254,0.598313638,2807,0,9.208808271,5.177472532,56.22304624,0.020125925,0.011315408,0.638671875,,
26.68212,1204,,,,-0.041015625,0.046875,-1,0.01848818,-0.104876974,15.38933277,0.57034845,2800,0,8.777282094,5.421254143,61.76461101,0.019345519,0.011948684,0.62109375,,
26.719075,1204,,,,0,0.0546875,-1.01171875,0.018303141,-0.103348949,15.38977909,0.584454366,2791,0,8.994623583,5.349871293,59.47854564,0.019318025,0.011490081,0.603515625,,
26.75112,1204,,,,-0.0625,0.03125,-0.95703125,0.018545385,-0.10311813,15.38763714,0.5898797,2785,0,9.07685478,5.40918152,59.59312616,0.019063537,0.011360557,0.580078125,24.125,
26.781475,1204,,,,-0.025390625,0.044921875,-1.013671875,0.019020154,-0.102826686,15.38700104,0.589269348,2783,0,9.067088077,5.543873407,61.14282072,0.018547805,0.011340651,0.5625,,
26.811425,1204,,,,-0.01953125,0.03515625,-0.99609375,0.018918446,-0.102951598,15.38836384,0.573011824,2780,0,8.817714431,5.506985777,62.45366439,0.018694727,0.011675542,0.544921875,,
26.854235,1204,,,,-0.009765625,0.0234375,-1.033203125,0.018926908,-0.103747377,15.39066887,0.576858887,2777,0,8.878244108,5.504992064,62.00541455,0.018846054,0.011685574,0.53125,,
26.884065,1204,,,,-0.0390625,0,-0.974609375,0.019051038,-0.10195176,15.38853359,0.585322389,2775,0,9.007253238,5.53667158,61.46903428,0.018413908,0.011318851,0.515625,,
26.914235,1204,,,,0.025390625,0,-0.96875,0.018708029,-0.103378024,15.3884449,0.5898797,2774,0,9.077331262,5.435109071,59.87562769,0.019020414,0.011388592,0.5,,
26.947045,1204,,,,-0.072265625,0.068359375,-1.005859375,0.019240804,-0.102047759,15.38960075,0.596227356,2772,0,9.175700972,5.584643905,60.86340348,0.018272921,0.011121522,0.48828125,,
26.97682,1204,,,,0.041015625,0.03125,-1.0546875,0.019147558,-0.10292037,15.38800144,0.59298695,2770,0,9.124884038,5.553300969,60.85886621,0.018533188,0.011279088,0.4765625,,
27.00866,1204,,,,-0.0078125,0.015625,-0.951171875,0.018976691,-0.10242465,15.38977909,0.590964743,2771,0,9.094816845,5.507127985,60.55237921,0.01859856,0.011261871,0.462890625,,
27.038195,1204,,,,0.01953125,0.025390625,-1.0078125,0.018834478,-0.101344965,15.38872719,0.598757514,2770,0,9.214116033,5.464358735,59.30421014,0.018546543,0.010998881,0.44921875,,
27.070085,1204,,,,-0.01953125,0.0078125,-1.009765625,0.019040295,-0.101315513,15.38800049,0.579029032,2769,0,8.910099029,5.521467364,61.96864194,0.018349382,0.011370863,0.439453125,,
27.10163,1204,,,,0,-0.01953125,-1.037109375,0.018738037,-0.101252357,15.38945389,0.593430826,2770,0,9.132576326,5.435902237,59.52211121,0.018626596,0.011086943,0.4296875,,
27.13433,1204,,,,-0.01953125,0.072265625,-1.005859375,0.018680746,-0.103027676,15.38879967,0.602575013,2769,0,9.272906153,5.416744066,58.4147405,0.019020222,0.011110614,0.41796875,,
27.169365,1204,,,,-0.03125,0.005859375,-0.9921875,0.01927327,-0.101293277,15.3894558,0.606747576,2769,0,9.337515001,5.587792272,59.84239137,0.018127602,0.010847991,0.408203125,,
27.202765,1204,,,,0.017578125,0.02734375,-1.025390625,0.019126689,-0.102948745,15.39033222,0.592728027,2768,0,9.122281256,5.544622893,60.78110001,0.018567312,0.011285417,0.3984375,,
27.236735,1204,,,,-0.03515625,0.064453125,-1.01953125,0.019254598,-0.103321328,15.38945389,0.582777449,2770,0,8.968626678,5.585389217,62.27697303,0.018498501,0.011520307,0.38671875,,
27.274205,1204,,,,0.052734375,-0.01953125,-1.001953125,0.019111094,-0.103067896,15.38872719,0.598757514,2767,0,9.214116033,5.538100346,60.10452144,0.018610695,0.011185869,0.376953125,,
27.3161,1204,,,,-0.0078125,0.046875,-1.05078125,0.019134004,-0.102298338,15.38833332,0.58581067,2767,0,9.014649849,5.54342448,61.49350859,0.018453997,0.01134801,0.369140625,,
27.359175,1211,,,,-0.005859375,0.001953125,-0.9921875,0.019704569,-0.102126745,15.38885689,0.593367406,2768,0,9.131246097,5.710972428,62.54318816,0.017882549,0.011184316,0.359375,,
27.397315,1211,,,,0.005859375,0,-0.98046875,0.019081755,-0.102106285,15.38899994,0.597509095,2767,0,9.19506742,5.5300472,60.14145353,0.018463908,0.011104463,0.34765625,,
27.428465,1217,,,,-0.025390625,0.08203125,-1.033203125,0.019139145,-0.10331126,15.38836384,0.673775324,2770,0,10.36829983,5.551055545,53.53872513,0.018611102,0.009964147,0.33984375,,
27.458355,1217,,,,-0.01953125,0.01953125,-0.958984375,0.020590358,-0.101935069,15.38654709,0.686204263,2787,0,10.55831421,6.008318658,56.90604144,0.016965656,0.009654483,0.333984375,,
27.49198,1217,,,,-0.03125,0.0234375,-1.013671875,0.022373344,-0.10398751,15.39066696,0.693503806,2803,0,10.67348611,6.567957341,61.53525919,0.01583255,0.0097426,0.330078125,,
27.52726,1223,,,,0.052734375,0.025390625,-1.025390625,0.022040361,-0.105813818,15.38363743,0.743910262,2827,0,11.44404574,6.523819638,57.00623525,0.016219611,0.00924619,0.322265625,,
27.56224,1236,,,,-0.09765625,0.03515625,-0.994140625,0.023291106,-0.10715555,15.38366795,0.727412232,2850,0,11.19026824,6.951328713,62.11941093,0.015415118,0.00957578,0.318359375,,
27.59264,1242,,,,-0.052734375,0.068359375,-1.01171875,0.023438201,-0.110971143,15.38291073,0.802504012,2875,0,12.34484757,7.056080884,57.15810459,0.015727022,0.008989268,0.314453125,,
27.62573,1242,,,,0.05078125,0.015625,-1.009765625,0.024736712,-0.110422658,15.37850094,0.928014466,2906,0,14.27147133,7.528710466,52.75356893,0.014666875,0.0077373,0.30859375,,
27.65667,1242,,,,-0.087890625,-0.009765625,-1.015625,0.027787953,-0.115403383,15.37733459,0.989727804,2956,0,15.21937559,8.601192703,56.51475417,0.013417137,0.007582662,0.30859375,24.125,
27.689235,1242,,,,0.017578125,-0.005859375,-1.013671875,0.030663274,-0.119626341,15.38000107,0.995695659,3014,0,15.3138003,9.676916386,63.19082263,0.012362031,0.007811669,0.30859375,,
